gender,SeniorCitizen,Partner,tenure,PhoneService,MultipleLines,InternetService,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,MonthlyCharges,TotalCharges,service calls,Point de vente,Churn
Female,0,No,22,Yes,No,SPEED FAMILY 220,No,Yes,Yes,Mensuel Postpay,Mobile Money,89.25,1907.85,2,Ouesso,Yes
Male,0,Yes,3,Yes,No,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Mobile Money,70.3,208.85,3,Brazzaville,Yes
Female,0,Yes,72,Yes,Yes,SPEED FAMILY 100,Yes,No,No,Mensuel Prepay,Virement Bancaire,66.85,4758.8,4,Dolisie,No
Male,0,Yes,65,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Prepay,Chèque,19.9,1292.6,2,Brazzaville,No
Female,0,No,11,No,No,SPEED FAMILY 100,No,Yes,No,Mensuel Postpay,Chèque,35.8,363.15,3,Dolisie,No
Male,0,No,22,Yes,Yes,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Chèque,78.85,1600.25,3,Brazzaville,No
Male,0,No,14,Yes,No,SPEED FAMILY 60,No,No,No,Annuel,Virement Bancaire,20.4,275.7,3,Dolisie,No
Male,0,No,41,Yes,No,SPEED FAMILY 220,Yes,No,No,Mensuel Postpay,Mobile Money,74.25,3089.1,1,Ouesso,No
Male,0,Yes,17,Yes,No,SPEED FAMILY 100,No,No,Yes,Annuel,Chèque,64.8,1175.6,3,Dolisie,No
Male,0,No,11,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Postpay,Carte Bancaire,20.45,237.3,2,Brazzaville,No
Male,0,No,15,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Mensuel Postpay,Mobile Money,93.35,1444.65,4,Oyo,Yes
Female,0,No,1,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Postpay,Chèque,19.9,19.9,1,Dolisie,Yes
Female,0,Yes,5,Yes,No,SPEED FAMILY 220,No,No,Yes,Mensuel Postpay,Chèque,88.9,454.15,4,Brazzaville,Yes
Male,0,Yes,33,Yes,No,SPEED FAMILY 220,No,Yes,Yes,Annuel,Mobile Money,95.8,3036.75,3,Oyo,Yes
Female,0,Yes,72,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Mensuel Prepay,Carte Bancaire,110.65,8065.65,2,Ouesso,No
Female,0,Yes,3,No,No,SPEED FAMILY 100,No,No,Yes,Mensuel Postpay,Chèque,40.3,92.5,2,Brazzaville,No
Male,0,No,2,Yes,Yes,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Mobile Money,82.0,184.65,1,Dolisie,Yes
Female,0,Yes,59,Yes,Yes,SPEED FAMILY 220,Yes,No,Yes,Annuel,Carte Bancaire,107.0,6152.3,3,Brazzaville,No
Male,0,No,2,Yes,No,SPEED FAMILY 100,No,No,No,Mensuel Postpay,Mobile Money,45.35,89.5,3,Dolisie,Yes
Male,0,Yes,71,Yes,No,SPEED FAMILY 100,Yes,Yes,Yes,Mensuel Prepay,Carte Bancaire,73.35,5154.5,2,Brazzaville,No
Female,0,Yes,5,Yes,No,SPEED FAMILY 100,No,No,No,Mensuel Postpay,Chèque,44.8,220.45,1,Brazzaville,No
Male,0,Yes,27,Yes,No,SPEED FAMILY 100,No,No,No,Mensuel Postpay,Carte Bancaire,54.75,1510.3,3,Ouesso,No
Female,0,No,1,Yes,No,SPEED FAMILY 100,Yes,No,No,Mensuel Postpay,Mobile Money,52.2,52.2,1,Brazzaville,Yes
Male,0,No,63,No,No,SPEED FAMILY 100,Yes,No,No,Annuel,Virement Bancaire,40.6,2588.95,4,Dolisie,No
Female,1,No,46,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Annuel,Mobile Money,110.0,4874.8,1,Pointe-Noire,Yes
Male,0,Yes,72,Yes,Yes,SPEED FAMILY 100,No,No,No,Mensuel Prepay,Virement Bancaire,55.3,3983.6,3,Pointe-Noire,No
Female,0,Yes,34,Yes,Yes,SPEED FAMILY 100,Yes,No,No,Mensuel Postpay,Virement Bancaire,60.85,2003.6,3,Ouesso,No
Female,0,Yes,24,Yes,Yes,SPEED FAMILY 100,No,Yes,Yes,Annuel,Mobile Money,78.4,1832.4,3,Oyo,No
Male,0,No,72,Yes,Yes,SPEED FAMILY 100,Yes,No,No,Mensuel Prepay,Virement Bancaire,69.65,4908.25,4,Brazzaville,No
Female,0,Yes,60,No,No,SPEED FAMILY 100,Yes,Yes,Yes,Mensuel Prepay,Carte Bancaire,59.85,3590.2,1,Oyo,No
Male,0,No,68,Yes,Yes,SPEED FAMILY 100,No,No,Yes,Annuel,Carte Bancaire,76.9,5023.0,3,Pointe-Noire,No
Female,0,Yes,8,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Prepay,Chèque,19.85,146.6,1,Oyo,No
Female,0,No,34,Yes,No,SPEED FAMILY 100,Yes,Yes,No,Mensuel Prepay,Carte Bancaire,67.65,2339.3,1,Ouesso,No
Female,0,No,6,No,No,SPEED FAMILY 100,No,Yes,Yes,Mensuel Postpay,Carte Bancaire,45.0,298.7,4,Pointe-Noire,No
Male,0,Yes,2,Yes,No,SPEED FAMILY 100,Yes,No,Yes,Mensuel Postpay,Chèque,64.2,143.65,3,Brazzaville,No
Male,0,No,31,Yes,Yes,SPEED FAMILY 220,Yes,No,No,Annuel,Carte Bancaire,81.7,2548.65,2,Brazzaville,No
Female,0,Yes,20,Yes,Yes,SPEED FAMILY 60,No,No,No,Mensuel Postpay,Virement Bancaire,25.55,507.4,2,Dolisie,No
Female,0,Yes,1,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Postpay,Mobile Money,20.0,20.0,4,Ouesso,No
Male,0,No,62,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Annuel,Mobile Money,96.75,6125.4,2,Brazzaville,Yes
Female,1,Yes,70,Yes,Yes,SPEED FAMILY 220,No,No,No,Mensuel Prepay,Carte Bancaire,75.65,5411.4,2,Dolisie,No
Female,0,No,10,Yes,Yes,SPEED FAMILY 220,Yes,Yes,Yes,Mensuel Postpay,Mobile Money,98.5,1058.25,4,Brazzaville,Yes
Male,0,Yes,39,Yes,Yes,SPEED FAMILY 60,No,No,No,Mensuel Prepay,Chèque,23.8,903.8,2,Ouesso,No
Female,0,Yes,46,Yes,No,SPEED FAMILY 100,Yes,Yes,No,Mensuel Prepay,Carte Bancaire,64.2,3009.5,1,Ouesso,No
Male,0,No,6,Yes,No,SPEED FAMILY 220,No,Yes,No,Mensuel Postpay,Mobile Money,85.35,489.45,3,Brazzaville,Yes
Female,0,Yes,72,Yes,Yes,SPEED FAMILY 100,No,Yes,Yes,Mensuel Prepay,Virement Bancaire,76.8,5468.45,1,Oyo,No
Male,0,No,18,Yes,No,SPEED FAMILY 100,Yes,No,No,Mensuel Postpay,Carte Bancaire,55.2,1058.1,4,Pointe-Noire,No
Male,0,Yes,71,Yes,Yes,SPEED FAMILY 220,Yes,Yes,Yes,Mensuel Prepay,Carte Bancaire,108.55,7616.0,4,Oyo,No
Male,0,Yes,40,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Mensuel Postpay,Mobile Money,101.3,4113.1,4,Brazzaville,Yes
Male,0,No,1,Yes,No,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Mobile Money,69.55,69.55,4,Oyo,Yes
Male,0,No,58,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Annuel,Virement Bancaire,103.25,6017.65,1,Pointe-Noire,Yes
Male,0,No,70,Yes,Yes,SPEED FAMILY 220,Yes,Yes,Yes,Mensuel Prepay,Carte Bancaire,104.0,7250.15,4,Pointe-Noire,Yes
Female,0,Yes,42,Yes,Yes,SPEED FAMILY 60,No,No,No,Mensuel Prepay,Mobile Money,25.25,1108.2,1,Oyo,No
Male,0,Yes,34,No,No,SPEED FAMILY 100,No,No,No,Annuel,Virement Bancaire,30.4,938.65,2,Oyo,No
Male,1,No,5,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Postpay,Virement Bancaire,20.05,94.15,3,Oyo,No
Female,0,No,25,Yes,Yes,SPEED FAMILY 220,No,Yes,No,Mensuel Postpay,Chèque,84.6,2088.05,3,Oyo,No
Female,0,No,2,Yes,No,SPEED FAMILY 220,No,No,Yes,Mensuel Postpay,Chèque,86.2,178.7,3,Brazzaville,Yes
Female,0,Yes,55,Yes,No,SPEED FAMILY 220,Yes,Yes,Yes,Annuel,Virement Bancaire,103.7,5656.75,2,Pointe-Noire,No
Male,0,Yes,21,Yes,Yes,SPEED FAMILY 220,Yes,Yes,Yes,Mensuel Postpay,Mobile Money,111.2,2317.1,4,Ouesso,Yes
Male,0,Yes,70,Yes,Yes,SPEED FAMILY 220,Yes,No,No,Mensuel Prepay,Carte Bancaire,88.0,5986.45,1,Oyo,No
Female,0,Yes,61,Yes,Yes,SPEED FAMILY 220,Yes,Yes,Yes,Mensuel Postpay,Mobile Money,106.35,6751.35,4,Ouesso,No
Male,0,Yes,43,Yes,No,SPEED FAMILY 100,Yes,Yes,Yes,Mensuel Prepay,Carte Bancaire,79.15,3566.6,2,Pointe-Noire,No
Male,0,No,47,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Annuel,Mobile Money,103.1,4889.3,2,Ouesso,No
Male,0,No,5,Yes,No,SPEED FAMILY 100,Yes,Yes,No,Mensuel Postpay,Carte Bancaire,63.95,318.1,4,Ouesso,No
Female,0,No,62,Yes,Yes,SPEED FAMILY 60,No,No,No,Mensuel Prepay,Carte Bancaire,25.8,1563.95,1,Oyo,No
Female,0,Yes,16,Yes,No,SPEED FAMILY 220,No,Yes,No,Mensuel Postpay,Carte Bancaire,89.45,1430.25,2,Ouesso,Yes
Male,1,Yes,7,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Mensuel Postpay,Virement Bancaire,95.6,644.35,4,Dolisie,Yes
Female,0,Yes,14,Yes,Yes,SPEED FAMILY 60,No,No,No,Mensuel Postpay,Chèque,25.55,372.45,1,Dolisie,No
Male,0,Yes,60,Yes,No,SPEED FAMILY 220,No,Yes,No,Annuel,Mobile Money,90.95,5453.4,4,Dolisie,Yes
Male,0,Yes,34,No,No,SPEED FAMILY 100,Yes,Yes,No,Mensuel Postpay,Mobile Money,44.85,1442.6,2,Brazzaville,No
Female,0,Yes,50,Yes,Yes,SPEED FAMILY 220,Yes,Yes,Yes,Annuel,Mobile Money,108.55,5610.7,3,Oyo,Yes
Male,0,Yes,38,Yes,Yes,SPEED FAMILY 60,No,No,No,Mensuel Prepay,Carte Bancaire,25.05,963.95,3,Pointe-Noire,No
Female,0,Yes,70,Yes,No,SPEED FAMILY 100,Yes,No,Yes,Annuel,Carte Bancaire,74.1,5222.3,1,Oyo,No
Female,0,Yes,37,Yes,Yes,SPEED FAMILY 220,No,Yes,No,Mensuel Postpay,Mobile Money,88.8,3340.55,4,Dolisie,No
Female,1,No,4,Yes,No,SPEED FAMILY 220,No,Yes,No,Mensuel Postpay,Mobile Money,78.85,292.8,4,Dolisie,Yes
Male,1,Yes,60,Yes,Yes,SPEED FAMILY 220,No,No,Yes,Mensuel Postpay,Mobile Money,93.25,5774.55,1,Brazzaville,No
Male,0,Yes,62,Yes,No,SPEED FAMILY 100,Yes,No,Yes,Annuel,Carte Bancaire,71.4,4487.3,1,Ouesso,No
Male,0,No,1,Yes,No,SPEED FAMILY 100,No,No,No,Mensuel Postpay,Chèque,44.4,44.4,3,Oyo,Yes
Male,0,No,36,Yes,No,SPEED FAMILY 100,Yes,Yes,Yes,Mensuel Postpay,Carte Bancaire,79.2,2854.95,2,Pointe-Noire,No
Male,0,No,44,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Prepay,Carte Bancaire,20.4,905.55,2,Oyo,No
Female,1,No,55,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Annuel,Mobile Money,100.0,5509.3,1,Pointe-Noire,Yes
Female,0,Yes,72,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Mensuel Prepay,Carte Bancaire,105.0,7589.8,4,Brazzaville,No
Female,0,Yes,12,Yes,No,SPEED FAMILY 60,No,No,No,Annuel,Virement Bancaire,19.8,229.6,1,Brazzaville,Yes
Female,0,No,13,No,No,SPEED FAMILY 100,No,No,No,Mensuel Postpay,Virement Bancaire,30.85,394.1,1,Ouesso,No
Male,0,No,1,Yes,No,SPEED FAMILY 220,No,Yes,Yes,Mensuel Postpay,Mobile Money,89.9,89.9,4,Ouesso,Yes
Female,0,Yes,15,Yes,No,SPEED FAMILY 60,No,No,No,Annuel,Chèque,20.55,295.95,4,Ouesso,No
Female,0,No,65,Yes,No,SPEED FAMILY 100,Yes,Yes,Yes,Mensuel Prepay,Virement Bancaire,84.85,5459.2,2,Pointe-Noire,No
Female,0,Yes,12,No,No,SPEED FAMILY 100,Yes,No,No,Annuel,Carte Bancaire,33.15,444.75,2,Dolisie,No
Male,0,Yes,72,Yes,Yes,SPEED FAMILY 100,Yes,Yes,Yes,Mensuel Prepay,Carte Bancaire,92.0,6782.15,2,Pointe-Noire,No
Female,0,Yes,72,Yes,Yes,SPEED FAMILY 100,Yes,Yes,Yes,Mensuel Prepay,Carte Bancaire,89.8,6510.45,4,Pointe-Noire,No
Female,0,Yes,72,Yes,Yes,SPEED FAMILY 220,Yes,Yes,Yes,Mensuel Prepay,Virement Bancaire,115.8,8476.5,2,Oyo,No
Male,0,No,52,Yes,Yes,SPEED FAMILY 100,Yes,Yes,Yes,Mensuel Prepay,Chèque,85.15,4461.85,2,Dolisie,No
Male,0,No,2,Yes,Yes,SPEED FAMILY 60,No,No,No,Mensuel Postpay,Chèque,24.85,62.0,2,Ouesso,No
Female,0,No,5,Yes,No,SPEED FAMILY 100,Yes,Yes,No,Mensuel Postpay,Mobile Money,64.35,352.65,3,Oyo,No
Female,0,No,68,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Prepay,Carte Bancaire,20.5,1424.9,2,Oyo,No
Female,0,No,62,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Annuel,Mobile Money,100.15,6413.65,3,Brazzaville,Yes
Male,0,No,72,Yes,Yes,SPEED FAMILY 100,Yes,Yes,Yes,Mensuel Prepay,Carte Bancaire,86.05,6309.65,4,Pointe-Noire,No
Male,0,No,1,Yes,No,SPEED FAMILY 100,No,No,No,Mensuel Postpay,Mobile Money,50.8,50.8,3,Ouesso,Yes
Female,0,Yes,66,Yes,Yes,SPEED FAMILY 220,Yes,No,No,Annuel,Mobile Money,89.0,5898.6,3,Pointe-Noire,No
Male,0,Yes,72,No,No,SPEED FAMILY 100,Yes,Yes,Yes,Mensuel Prepay,Carte Bancaire,64.8,4719.75,1,Pointe-Noire,No
Male,0,No,26,Yes,No,SPEED FAMILY 60,No,No,No,Annuel,Carte Bancaire,19.8,457.3,3,Dolisie,No
Male,0,Yes,64,Yes,Yes,SPEED FAMILY 220,No,No,Yes,Mensuel Prepay,Virement Bancaire,93.4,5822.3,2,Dolisie,No
Male,1,Yes,20,Yes,No,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Mobile Money,73.65,1463.5,4,Oyo,Yes
Female,0,No,3,Yes,No,SPEED FAMILY 220,No,Yes,Yes,Mensuel Postpay,Mobile Money,95.1,307.4,4,Dolisie,Yes
Male,0,No,22,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Mensuel Postpay,Carte Bancaire,94.65,2104.55,4,Dolisie,Yes
Male,0,Yes,4,Yes,No,SPEED FAMILY 220,Yes,No,No,Mensuel Postpay,Chèque,80.6,319.15,2,Ouesso,Yes
Male,0,Yes,62,No,No,SPEED FAMILY 100,Yes,Yes,No,Mensuel Prepay,Virement Bancaire,39.0,2337.45,1,Brazzaville,No
Female,0,No,5,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Postpay,Chèque,20.5,104.3,2,Brazzaville,No
Male,0,Yes,59,Yes,Yes,SPEED FAMILY 220,No,No,Yes,Annuel,Mobile Money,85.55,5084.65,1,Pointe-Noire,Yes
Male,0,No,3,Yes,Yes,SPEED FAMILY 60,No,No,No,Mensuel Prepay,Chèque,26.4,121.25,3,Dolisie,No
Female,0,Yes,72,Yes,Yes,SPEED FAMILY 220,Yes,Yes,No,Mensuel Prepay,Virement Bancaire,98.2,7015.9,4,Brazzaville,No
Male,0,Yes,57,Yes,No,SPEED FAMILY 220,No,Yes,Yes,Annuel,Carte Bancaire,97.55,5598.0,2,Dolisie,No
Male,0,No,66,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Prepay,Carte Bancaire,19.95,1269.1,2,Oyo,No
Female,0,No,60,No,No,SPEED FAMILY 100,No,Yes,Yes,Mensuel Postpay,Mobile Money,50.8,3027.4,3,Dolisie,Yes
Male,0,No,45,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Mensuel Prepay,Virement Bancaire,99.7,4634.35,4,Dolisie,No
Female,0,No,3,No,No,SPEED FAMILY 100,No,Yes,No,Mensuel Postpay,Carte Bancaire,34.8,113.95,3,Oyo,No
Female,0,No,15,Yes,No,SPEED FAMILY 220,Yes,Yes,Yes,Mensuel Postpay,Mobile Money,105.1,1582.75,4,Pointe-Noire,Yes
Female,0,No,51,No,No,SPEED FAMILY 100,Yes,Yes,Yes,Annuel,Virement Bancaire,60.15,3077.0,3,Dolisie,No
Female,0,No,60,Yes,Yes,SPEED FAMILY 100,Yes,No,No,Annuel,Mobile Money,64.75,4039.5,1,Brazzaville,No
Male,0,No,33,Yes,Yes,SPEED FAMILY 100,No,No,No,Mensuel Postpay,Virement Bancaire,54.65,1665.2,1,Brazzaville,No
Male,0,No,10,Yes,No,SPEED FAMILY 220,Yes,Yes,Yes,Mensuel Postpay,Mobile Money,110.1,1043.3,4,Brazzaville,Yes
Male,1,No,26,Yes,No,SPEED FAMILY 60,No,No,No,Annuel,Carte Bancaire,19.3,504.2,3,Oyo,No
Female,0,No,6,Yes,No,SPEED FAMILY 220,No,No,Yes,Mensuel Postpay,Mobile Money,83.9,497.55,3,Oyo,Yes
Female,0,Yes,67,Yes,Yes,SPEED FAMILY 220,Yes,Yes,Yes,Annuel,Mobile Money,111.25,7511.65,3,Brazzaville,No
Female,0,Yes,49,No,No,SPEED FAMILY 100,Yes,No,No,Annuel,Carte Bancaire,35.8,1782.0,1,Brazzaville,No
Male,0,No,1,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Postpay,Chèque,20.05,20.05,1,Oyo,No
Female,1,No,7,Yes,No,SPEED FAMILY 220,No,Yes,No,Mensuel Postpay,Mobile Money,84.35,609.65,3,Pointe-Noire,No
Female,1,No,27,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Annuel,Virement Bancaire,110.5,2857.6,2,Pointe-Noire,No
Male,0,Yes,37,Yes,No,SPEED FAMILY 220,No,Yes,Yes,Annuel,Carte Bancaire,91.2,3247.55,3,Pointe-Noire,No
Female,0,Yes,63,Yes,Yes,SPEED FAMILY 220,No,Yes,No,Mensuel Postpay,Mobile Money,100.55,6215.35,2,Dolisie,Yes
Male,0,Yes,31,Yes,Yes,SPEED FAMILY 220,Yes,No,No,Mensuel Postpay,Mobile Money,89.3,2823.0,3,Ouesso,No
Male,0,Yes,50,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Mensuel Postpay,Virement Bancaire,103.85,5017.9,2,Brazzaville,Yes
Male,1,No,32,Yes,Yes,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Carte Bancaire,81.1,2619.25,3,Ouesso,No
Female,0,No,1,No,No,SPEED FAMILY 100,No,No,No,Mensuel Postpay,Mobile Money,24.6,24.6,1,Dolisie,Yes
Female,0,Yes,63,Yes,Yes,SPEED FAMILY 220,Yes,No,No,Annuel,Carte Bancaire,81.2,4965.1,4,Dolisie,No
Male,0,No,30,Yes,Yes,SPEED FAMILY 220,No,No,Yes,Mensuel Postpay,Carte Bancaire,94.3,2679.7,1,Dolisie,No
Male,0,Yes,71,Yes,Yes,SPEED FAMILY 220,Yes,Yes,Yes,Mensuel Prepay,Virement Bancaire,116.1,8310.55,4,Brazzaville,No
Female,0,No,53,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Mensuel Prepay,Mobile Money,105.55,5682.25,4,Oyo,No
Female,0,No,12,Yes,No,SPEED FAMILY 220,Yes,Yes,Yes,Mensuel Postpay,Virement Bancaire,98.9,1120.95,1,Brazzaville,Yes
Male,0,Yes,50,Yes,Yes,SPEED FAMILY 220,No,No,Yes,Mensuel Postpay,Carte Bancaire,94.4,4914.9,3,Oyo,No
Female,0,No,2,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Postpay,Chèque,19.5,27.55,2,Dolisie,No
Female,0,No,9,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Mensuel Postpay,Carte Bancaire,98.3,923.5,3,Pointe-Noire,Yes
Male,0,No,17,Yes,No,SPEED FAMILY 220,No,Yes,Yes,Mensuel Postpay,Mobile Money,93.85,1625.65,1,Brazzaville,Yes
Female,0,Yes,56,Yes,No,SPEED FAMILY 220,No,Yes,Yes,Annuel,Carte Bancaire,105.6,6068.65,1,Ouesso,No
Male,0,Yes,67,Yes,No,SPEED FAMILY 100,No,Yes,Yes,Mensuel Prepay,Carte Bancaire,81.35,5398.6,2,Oyo,No
Male,1,No,9,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Mensuel Postpay,Mobile Money,100.5,918.6,3,Brazzaville,Yes
Male,0,No,4,Yes,No,SPEED FAMILY 100,No,Yes,No,Mensuel Postpay,Mobile Money,56.4,234.85,3,Ouesso,No
Male,0,No,19,Yes,No,SPEED FAMILY 100,Yes,No,Yes,Annuel,Virement Bancaire,65.35,1231.85,4,Oyo,No
Female,0,No,8,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Postpay,Chèque,19.95,170.9,4,Dolisie,No
Female,0,No,71,Yes,Yes,SPEED FAMILY 220,Yes,Yes,Yes,Mensuel Prepay,Mobile Money,111.25,7984.15,3,Pointe-Noire,No
Male,1,No,10,Yes,No,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Mobile Money,72.85,688.65,2,Pointe-Noire,Yes
Female,1,No,15,Yes,Yes,SPEED FAMILY 220,No,Yes,No,Mensuel Postpay,Carte Bancaire,89.0,1288.3,3,Ouesso,No
Male,0,Yes,72,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Annuel,Virement Bancaire,106.1,7848.5,3,Dolisie,No
Male,0,No,12,Yes,No,SPEED FAMILY 60,No,No,No,Annuel,Carte Bancaire,20.05,267.0,3,Dolisie,No
Male,0,Yes,72,Yes,Yes,SPEED FAMILY 60,No,No,No,Mensuel Prepay,Virement Bancaire,25.2,1798.9,1,Ouesso,No
Male,1,Yes,1,Yes,Yes,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Mobile Money,73.55,73.55,4,Ouesso,Yes
Female,1,No,23,Yes,No,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Virement Bancaire,75.4,1643.55,1,Pointe-Noire,No
Male,0,No,72,No,No,SPEED FAMILY 100,Yes,Yes,Yes,Mensuel Prepay,Virement Bancaire,65.55,4807.45,2,Dolisie,No
Female,0,No,26,Yes,Yes,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Mobile Money,80.7,2193.0,3,Ouesso,No
Female,0,No,21,Yes,No,SPEED FAMILY 220,Yes,Yes,Yes,Annuel,Chèque,104.55,2239.4,1,Oyo,No
Male,0,Yes,60,Yes,Yes,SPEED FAMILY 60,No,No,No,Annuel,Virement Bancaire,24.15,1505.9,4,Pointe-Noire,No
Male,0,No,12,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Postpay,Chèque,20.45,255.35,2,Brazzaville,No
Male,0,Yes,16,Yes,Yes,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Mobile Money,75.4,1189.4,1,Oyo,No
Female,0,Yes,63,Yes,Yes,SPEED FAMILY 100,No,Yes,Yes,Annuel,Carte Bancaire,79.7,4786.15,3,Ouesso,No
Female,1,No,22,Yes,No,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Mobile Money,81.7,1820.9,4,Brazzaville,No
Female,0,Yes,32,Yes,No,SPEED FAMILY 100,Yes,No,Yes,Mensuel Postpay,Virement Bancaire,76.3,2404.15,4,Ouesso,No
Female,1,No,3,Yes,Yes,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Mobile Money,79.4,205.05,3,Pointe-Noire,Yes
Female,0,No,13,Yes,No,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Mobile Money,81.15,952.3,1,Dolisie,Yes
Female,0,Yes,68,Yes,Yes,SPEED FAMILY 220,Yes,Yes,Yes,Mensuel Prepay,Carte Bancaire,103.75,7039.45,4,Ouesso,No
Female,0,Yes,30,Yes,No,SPEED FAMILY 220,No,No,Yes,Annuel,Mobile Money,86.45,2538.05,3,Brazzaville,No
Female,0,No,16,Yes,No,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Virement Bancaire,75.1,1212.85,3,Dolisie,No
Male,0,No,33,Yes,No,SPEED FAMILY 220,Yes,No,No,Mensuel Prepay,Virement Bancaire,80.6,2651.1,4,Brazzaville,No
Male,0,Yes,72,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Prepay,Carte Bancaire,19.3,1304.8,1,Brazzaville,No
Female,1,No,4,Yes,Yes,SPEED FAMILY 220,No,No,Yes,Mensuel Postpay,Mobile Money,84.6,360.1,4,Ouesso,Yes
Female,0,No,12,No,No,SPEED FAMILY 100,Yes,No,No,Annuel,Chèque,33.6,435.45,3,Brazzaville,No
Female,1,Yes,4,Yes,Yes,SPEED FAMILY 220,No,Yes,No,Mensuel Postpay,Mobile Money,83.25,308.05,4,Ouesso,No
Female,0,No,6,Yes,Yes,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Mobile Money,79.05,434.5,2,Pointe-Noire,Yes
Female,0,Yes,65,Yes,Yes,SPEED FAMILY 220,Yes,Yes,Yes,Annuel,Carte Bancaire,108.05,7118.9,4,Pointe-Noire,No
Female,0,No,15,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Postpay,Chèque,19.9,320.45,1,Dolisie,No
Female,0,No,24,Yes,No,SPEED FAMILY 60,No,No,No,Annuel,Virement Bancaire,21.05,531.55,2,Ouesso,No
Female,0,No,13,No,No,SPEED FAMILY 100,No,No,No,Mensuel Postpay,Mobile Money,30.15,382.2,2,Pointe-Noire,No
Male,0,No,24,Yes,No,SPEED FAMILY 220,No,No,Yes,Mensuel Postpay,Carte Bancaire,79.85,2001.0,2,Brazzaville,No
Female,0,Yes,72,No,No,SPEED FAMILY 100,Yes,Yes,Yes,Mensuel Prepay,Virement Bancaire,65.5,4919.7,4,Brazzaville,No
Female,0,Yes,54,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Mensuel Postpay,Virement Bancaire,104.1,5645.8,3,Oyo,No
Female,0,No,3,Yes,Yes,SPEED FAMILY 220,No,No,No,Mensuel Postpay,Virement Bancaire,74.4,215.8,1,Pointe-Noire,Yes
Male,0,Yes,4,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Postpay,Chèque,20.5,77.6,3,Dolisie,No
Female,1,Yes,32,Yes,Yes,SPEED FAMILY 220,No,Yes,No,Mensuel Postpay,Chèque,91.35,2896.55,2,Pointe-Noire,No
Male,1,No,35,Yes,Yes,SPEED FAMILY 220,No,Yes,Yes,Mensuel Postpay,Mobile Money,99.05,3395.8,1,Dolisie,Yes
Male,0,Yes,35,Yes,No,SPEED FAMILY 60,No,No,No,Mensuel Prepay,Virement Bancaire,20.5,759.35,4,Brazzaville,No
Male,1,No,2,Yes,No,SPEED FAMILY 100,No,No,No,Mensuel Postpay,Chèque,44.95,85.15,1,Oyo,Yes
